,complains,age_group,tariff_plan,status,churn,frequency_of_sms_log,charge_amount_log,customer_value_sqrt,seconds_of_use_sqrt,frequency_of_use_sqrt,distinct_called_numbers_sqrt
1590,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,0.0,3.0,1.0,1.0,0.0,0.0,0.0,9.726253132630262,48.16637831516918,6.708203932499369,2.449489742783178
1594,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,0.0,1.0,2.0,1.0,0.0,4.060443010546419,0.0,24.944237811566822,74.08103670980854,11.180339887498949,5.0
1596,0.0,4.0,1.0,1.0,0.0,3.828641396489095,0.0,17.806599900037064,89.59910713840847,12.449899597988733,4.795831523312719
1597,0.0,3.0,1.0,1.0,0.0,1.3862943611198906,0.0,9.543584232352119,44.13615298142782,5.385164807134504,1.4142135623730951
1598,0.0,3.0,1.0,1.0,0.0,5.236441962829949,0.0,29.80536864392051,59.033888572581766,4.898979485566356,4.58257569495584
1599,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.0,3.0,1.0,1.0,0.0,3.4339872044851463,0.0,17.030560765870277,64.65291950097846,8.426149773176359,4.358898943540674
1601,0.0,3.0,1.0,2.0,0.0,3.4965075614664802,0.0,11.546428019088847,11.313708498984761,2.23606797749979,2.449489742783178
1602,0.0,3.0,1.0,1.0,0.0,5.953243334287785,0.0,40.35988107019148,47.57099956906519,7.745966692414834,5.0990195135927845
1603,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,19.159070958686907,63.30876716537765,8.12403840463596,6.082762530298219
1604,0.0,2.0,1.0,1.0,0.0,3.332204510175204,0.0,14.941385477926737,46.93612681080534,7.615773105863909,5.916079783099616
1605,0.0,3.0,1.0,1.0,0.0,4.060443010546419,0.6931471805599453,19.35665260317496,59.87486951969081,9.055385138137417,5.477225575051661
1606,0.0,3.0,1.0,1.0,0.0,5.739792912179234,0.0,36.446673373574164,46.58325879540846,6.244997998398398,4.47213595499958
1607,0.0,3.0,1.0,1.0,0.0,5.135798437050262,1.0986122886681098,32.21552420805845,94.47221813845591,11.0,6.708203932499369
1608,0.0,3.0,1.0,1.0,0.0,3.258096538021482,0.0,25.49666644877326,116.54612820681776,13.0,6.782329983125268
1609,0.0,3.0,1.0,1.0,0.0,3.332204510175204,0.6931471805599453,16.861791126686395,65.76473218982953,9.1104335791443,5.196152422706632
1610,0.0,3.0,1.0,1.0,0.0,3.4965075614664802,0.0,18.997894620194103,75.68355171369801,9.746794344808963,3.7416573867739413
1611,0.0,3.0,1.0,2.0,0.0,3.5263605246161616,0.0,14.699659860010367,45.254833995939045,7.3484692283495345,4.358898943540674
1612,0.0,3.0,1.0,1.0,0.0,4.382026634673881,1.3862943611198906,30.380915061926625,122.27019260637483,15.0,5.830951894845301
1613,0.0,3.0,1.0,1.0,0.0,6.2324480165505225,0.6931471805599453,46.36032786769309,53.898051912847464,5.196152422706632,3.1622776601683795
1614,0.0,2.0,1.0,1.0,0.0,5.170483995038151,0.0,38.52226628847269,123.67295581492341,13.490737563232042,5.656854249492381
1615,0.0,3.0,1.0,1.0,0.0,5.356586274672012,0.6931471805599453,33.163835725078606,79.435508432942,9.273618495495704,5.291502622129181
1616,0.0,2.0,1.0,2.0,0.0,3.258096538021482,0.0,11.998124853492733,26.1725046566048,3.7416573867739413,3.605551275463989
1617,0.0,3.0,1.0,2.0,0.0,3.6635616461296463,0.0,13.166624472506232,22.80350850198276,3.7416573867739413,3.1622776601683795
1618,0.0,2.0,1.0,2.0,1.0,3.258096538021482,0.0,10.606601717798213,0.0,0.0,0.0
1619,0.0,3.0,1.0,1.0,0.0,6.016157159698354,0.0,43.97499289368902,85.54530963179688,11.269427669584644,6.708203932499369
1620,0.0,4.0,1.0,1.0,0.0,3.6109179126442243,0.6931471805599453,19.3836271115599,106.18380290797651,12.409673645990857,7.0
1621,0.0,2.0,1.0,1.0,0.0,4.897839799950911,0.6931471805599453,29.92716157606665,80.79603950689662,8.660254037844387,6.244997998398398
1622,0.0,3.0,1.0,2.0,1.0,3.7376696182833684,0.0,14.017132374348185,27.65863337187866,6.855654600401044,4.358898943540674
1623,0.0,5.0,2.0,1.0,0.0,3.295836866004329,2.1972245773362196,13.930900904105233,101.21758740456127,9.643650760992955,6.6332495807108
1624,1.0,2.0,1.0,1.0,1.0,3.9512437185814275,0.6931471805599453,22.071927872299693,75.0199973340442,9.899494936611665,5.0990195135927845
1625,0.0,3.0,1.0,1.0,0.0,3.258096538021482,0.0,14.383323677092163,51.478150704935004,4.69041575982343,4.0
1626,1.0,3.0,1.0,2.0,1.0,3.5553480614894135,0.0,15.799999999999999,52.91502622129181,6.4031242374328485,4.242640687119285
1627,0.0,3.0,1.0,2.0,1.0,4.0943445622221,0.0,17.91312368069846,45.58508528016593,6.6332495807108,5.744562646538029
1628,0.0,3.0,1.0,2.0,1.0,3.258096538021482,0.0,10.0,0.0,0.0,0.0
1629,0.0,4.0,1.0,1.0,0.0,3.258096538021482,0.0,10.00374929713855,38.44476557348217,5.0,2.8284271247461903
1630,0.0,5.0,1.0,1.0,0.0,3.6888794541139363,0.6931471805599453,12.604761005270984,81.20960534321048,9.848857801796104,4.898979485566356
1631,0.0,4.0,1.0,2.0,1.0,3.5553480614894135,0.0,9.80433577556379,20.92844953645635,2.6457513110645907,2.449489742783178
1632,0.0,5.0,1.0,1.0,0.0,3.4011973816621555,0.6931471805599453,6.766091929614909,12.165525060596439,2.0,2.0
1633,0.0,2.0,1.0,1.0,0.0,3.258096538021482,1.3862943611198906,28.94883417341707,126.03570922560003,15.427248620541512,9.055385138137417
1634,0.0,2.0,2.0,1.0,0.0,5.6937321388027,1.3862943611198906,40.52277137610408,82.31038816577164,10.770329614269007,5.916079783099616
1635,0.0,3.0,1.0,1.0,0.0,3.332204510175204,0.0,15.8871016865884,59.39696961966999,9.055385138137417,5.477225575051661
1636,0.0,3.0,1.0,2.0,0.0,4.1588830833596715,0.0,17.685021911210626,38.40572873934304,6.6332495807108,4.69041575982343
1637,0.0,2.0,1.0,1.0,0.0,5.303304908059076,0.0,31.920761269117627,50.89204259999789,7.280109889280518,5.0
1638,0.0,2.0,2.0,1.0,0.0,5.389071729816501,0.6931471805599453,32.14412854628353,33.54101966249684,6.0,3.605551275463989
1639,0.0,4.0,1.0,1.0,0.0,4.02535169073515,0.0,13.150095056690656,37.12142238654117,6.244997998398398,8.366600265340756
1640,0.0,3.0,1.0,2.0,0.0,3.58351893845611,0.0,12.704329970525798,22.58317958127243,5.0,3.0
1641,0.0,4.0,1.0,2.0,0.0,3.8501476017100584,0.0,11.450982490598786,25.199206336708304,3.1622776601683795,2.23606797749979
1642,0.0,2.0,1.0,1.0,0.0,3.8066624897703196,0.0,15.684865316603773,32.17141588429082,5.656854249492381,3.872983346207417
1643,0.0,3.0,1.0,1.0,0.0,3.5263605246161616,0.0,15.994999218505765,55.09083408335728,7.810249675906654,5.0
1644,0.0,2.0,1.0,1.0,0.0,3.9889840465642745,0.0,17.53268376490034,38.79432948254165,5.0990195135927845,4.0
1645,0.0,2.0,2.0,1.0,0.0,4.709530201312334,0.6931471805599453,27.937072144374756,78.75912645528771,11.874342087037917,6.6332495807108
1646,0.0,5.0,1.0,1.0,0.0,4.59511985013459,0.0,16.75440240653184,93.5040106091712,13.076696830622021,6.48074069840786
1647,0.0,3.0,1.0,1.0,0.0,4.04305126783455,1.3862943611198906,18.229646184169347,51.60426338976267,6.708203932499369,4.58257569495584
1648,0.0,3.0,1.0,1.0,0.0,5.484796933490655,0.6931471805599453,33.60952246016001,64.8074069840786,6.324555320336759,3.4641016151377544
1649,1.0,3.0,1.0,1.0,1.0,3.258096538021482,0.6931471805599453,12.35637487291479,36.02776706930364,4.358898943540674,3.0
1650,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.431492843314178,62.849025449882674,7.681145747868608,3.3166247903554
1651,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,0.0,2.0,1.0,1.0,0.0,5.771441123130016,0.0,39.16177983697881,45.088801270381985,6.928203230275509,4.242640687119285
1653,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.517575555167605,61.465437442517235,7.3484692283495345,5.385164807134504
1654,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.537789141940543,44.41846462902562,6.782329983125268,5.196152422706632
1655,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.414709017935136,57.92236183029832,8.366600265340756,4.69041575982343
1656,0.0,3.0,1.0,1.0,0.0,5.5093883366279774,0.0,32.598772983043396,44.04543109109048,5.196152422706632,3.4641016151377544
1657,0.0,3.0,1.0,1.0,0.0,4.663439094112067,0.0,27.78776709273345,93.24698386543128,10.44030650891055,6.082762530298219
1658,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.246505113672463,115.5551816233266,12.529964086141668,6.164414002968976
1659,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.90891165048394,63.99218702310463,8.426149773176359,4.358898943540674
1660,0.0,2.0,1.0,1.0,0.0,0.0,0.0,15.847555016468629,74.14849964766651,9.1104335791443,2.449489742783178
1661,0.0,3.0,1.0,2.0,0.0,0.0,0.0,8.62554346113913,42.638011210655684,6.48074069840786,3.3166247903554
1662,0.0,2.0,1.0,1.0,0.0,2.772588722239781,0.6931471805599453,27.19347348170145,121.32600710482481,14.594519519326424,5.0990195135927845
1663,0.0,3.0,1.0,1.0,0.0,6.09807428216624,0.0,43.40046082704652,51.720402163943,3.872983346207417,1.4142135623730951
1664,0.0,2.0,1.0,1.0,0.0,4.718498871295094,0.0,34.42491830055665,122.73956167430288,13.038404810405298,4.898979485566356
1665,0.0,3.0,1.0,1.0,0.0,4.997212273764115,0.0,28.881828196982266,77.9743547584717,8.602325267042627,4.47213595499958
1666,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.534864937349292,21.330729007701542,1.4142135623730951,2.23606797749979
1667,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.6249137920783716,17.029386365926403,1.4142135623730951,1.4142135623730951
1668,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,0.0,2.0,1.0,1.0,0.0,5.846438775057725,0.0,43.320145429118774,84.19026071939675,10.723805294763608,6.082762530298219
1670,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.153723076565033,105.09519494249011,11.916375287812984,6.4031242374328485
1671,0.0,2.0,1.0,1.0,0.0,4.248495242049359,0.0,24.428364660779074,79.35993951610598,7.937253933193772,5.5677643628300215
1672,0.0,2.0,1.0,2.0,1.0,0.0,0.0,5.06458290484024,23.130067012440755,5.916079783099616,3.3166247903554
1673,0.0,4.0,1.0,1.0,0.0,0.0,1.9459101490553132,15.8871016865884,100.07497189607399,9.0,6.0
1674,0.0,2.0,1.0,1.0,1.0,0.0,0.0,15.709232953903255,73.47108274688756,9.273618495495704,4.242640687119285
1675,0.0,3.0,1.0,1.0,0.0,0.0,0.0,9.85900603509299,49.193495504995376,3.1622776601683795,2.8284271247461903
1676,1.0,2.0,1.0,2.0,1.0,0.0,0.0,10.81457350060556,50.695167422546305,5.385164807134504,3.1622776601683795
1677,0.0,3.0,1.0,2.0,1.0,0.0,0.0,8.67179335547152,42.988370520409354,5.656854249492381,5.0
1678,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.102112361825881,35.32704346531139,3.605551275463989,1.7320508075688772
1680,0.0,4.0,1.0,1.0,0.0,0.0,0.0,12.698425099200294,79.78095010715278,9.219544457292887,4.0
1681,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,0.0,2.0,1.0,1.0,0.0,0.0,0.6931471805599453,26.732844966445303,125.11994245522973,15.033296378372908,8.602325267042627
1684,0.0,2.0,2.0,1.0,0.0,5.4510384535657,0.6931471805599453,36.649761254338344,80.90117428072351,10.198039027185569,5.196152422706632
1685,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.310970717209914,57.42821606144492,8.366600265340756,4.69041575982343
1686,0.0,3.0,1.0,2.0,0.0,0.0,0.0,7.147027354082255,35.2845575287547,5.656854249492381,3.7416573867739413
1687,0.0,2.0,1.0,1.0,0.0,4.919980925828125,0.0,26.833654242387485,48.579831205964474,6.4031242374328485,4.123105625617661
1688,0.0,2.0,2.0,1.0,0.0,5.043425116919247,0.0,27.09898522085283,29.916550603303182,4.898979485566356,2.23606797749979
1689,0.0,4.0,1.0,1.0,0.0,0.0,0.0,5.4198708471697,33.88214869219483,5.196152422706632,7.874007874011811
1690,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.6311155310730614,16.73320053068151,3.605551275463989,1.0
1691,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.73609679265374,28.372521918222215,4.47213595499958,2.6457513110645907
1693,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.684568311354464,52.96225070746144,7.0,4.123105625617661
1694,0.0,2.0,1.0,1.0,0.0,0.0,0.0,7.616101364871662,35.70714214271425,3.7416573867739413,2.8284271247461903
1695,0.0,1.0,2.0,1.0,0.0,3.8501476017100584,0.0,24.26128603351438,77.28518616138541,11.357816691600547,6.0
1696,0.0,4.0,1.0,1.0,0.0,3.5553480614894135,0.0,17.372391890583174,92.26592003551474,12.609520212918492,5.830951894845301
1697,0.0,3.0,1.0,1.0,0.0,0.0,0.6931471805599453,9.93176721434811,49.3254498205541,5.744562646538029,3.605551275463989
1698,0.0,2.0,1.0,1.0,0.0,5.176149732573829,0.0,31.175471127153795,63.00793600809346,5.291502622129181,2.0
1699,1.0,2.0,1.0,1.0,1.0,0.0,0.0,6.955213871621778,32.68026927673638,2.6457513110645907,1.0
1700,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,15.031466994275709,65.23036102920173,8.12403840463596,4.242640687119285
1701,0.0,2.0,1.0,2.0,0.0,2.302585092994046,0.0,6.363961030678928,0.0,0.0,0.0
1702,0.0,2.0,1.0,1.0,0.0,5.8916442118257715,0.0,41.61952666717871,48.35286961494633,7.416198487095663,5.0
1703,0.0,1.0,1.0,1.0,0.0,1.3862943611198906,0.0,15.633937443907085,63.89835678638379,7.810249675906654,6.0
1704,0.0,1.0,1.0,1.0,0.0,1.6094379124341003,0.0,12.255814946383616,47.7283982551269,7.280109889280518,5.830951894845301
1705,0.0,2.0,1.0,1.0,0.0,3.5553480614894135,0.0,17.92107697656589,60.4979338490167,8.774964387392123,5.385164807134504
1706,0.0,3.0,1.0,1.0,0.0,5.662960480135946,0.0,35.20170450418559,47.38143096192854,5.830951894845301,4.358898943540674
1707,0.0,3.0,1.0,1.0,0.0,4.990432586778736,0.6931471805599453,30.8,94.86832980505137,10.770329614269007,6.6332495807108
1708,0.0,3.0,1.0,1.0,0.0,1.0986122886681098,0.0,23.682905227188662,116.86744627996283,12.806248474865697,6.708203932499369
1709,0.0,3.0,1.0,1.0,0.0,1.6094379124341003,0.0,13.968536072187378,66.332495807108,8.831760866327848,5.0990195135927845
1710,0.0,2.0,1.0,1.0,0.0,2.302585092994046,0.0,17.483849690500087,76.1774244773345,9.486832980505138,3.605551275463989
1711,1.0,3.0,1.0,2.0,0.0,2.3978952727983707,0.0,11.264102272262978,46.07602413403309,7.0,4.242640687119285
1712,0.0,3.0,1.0,1.0,0.0,4.04305126783455,1.0986122886681098,28.875595231960155,122.57650672131263,14.832396974191326,5.744562646538029
1713,0.0,3.0,1.0,1.0,0.0,6.186208623900494,0.0,45.38810416838315,54.589376255824725,4.69041575982343,3.0
1714,0.0,2.0,1.0,1.0,0.0,5.030437921392435,0.0,37.196975683514914,123.97580409095961,13.30413469565007,5.5677643628300215
1715,0.0,3.0,1.0,1.0,0.0,5.241747015059643,0.0,31.79056463795508,79.90619500389191,9.0,5.196152422706632
1716,0.0,2.0,1.0,2.0,0.0,1.0986122886681098,0.0,6.603408210916541,27.568097504180443,3.0,3.4641016151377544
1717,0.0,2.0,1.0,2.0,0.0,2.772588722239781,0.0,9.730364844136114,24.392621835300936,3.0,3.0
1718,0.0,2.0,1.0,2.0,1.0,1.0986122886681098,0.0,3.0,0.0,0.0,0.0
1719,0.0,2.0,1.0,1.0,0.0,5.958424693029782,0.0,45.55408872977266,85.98255637046388,11.045361017187261,6.6332495807108
1720,0.0,3.0,1.0,1.0,0.0,2.6390573296152584,0.0,22.626533097229014,106.53637876331258,12.206555615733702,6.928203230275509
1721,0.0,2.0,1.0,1.0,0.0,4.709530201312334,0.0,28.200797861053505,81.25884567233281,8.366600265340756,6.164414002968976
1722,0.0,2.0,1.0,2.0,1.0,2.9444389791664403,0.0,10.985900054160332,28.982753492378876,6.48074069840786,4.242640687119285
1723,0.0,4.0,1.0,1.0,0.0,1.3862943611198906,2.0794415416798357,16.361540269791227,101.58740079360236,9.38083151964686,6.557438524302
1724,0.0,2.0,1.0,1.0,1.0,3.367295829986474,0.0,19.667740083700515,75.5182097245426,9.643650760992955,5.0
1725,0.0,3.0,1.0,1.0,0.0,1.0986122886681098,0.0,10.848041297856494,52.20153254455275,4.123105625617661,3.872983346207417
1726,0.0,2.0,1.0,2.0,1.0,2.4849066497880004,0.0,13.434842760523846,53.61902647381804,6.0,4.123105625617661
1727,1.0,3.0,1.0,2.0,1.0,3.6109179126442243,0.0,15.221038072352359,46.400431032480725,6.244997998398398,5.656854249492381
1728,0.0,3.0,1.0,2.0,1.0,1.0986122886681098,0.0,2.8284271247461903,0.0,0.0,0.0
1729,0.0,3.0,1.0,1.0,0.0,1.0986122886681098,0.0,8.42140130857092,39.408120990476064,4.47213595499958,2.6457513110645907
1730,0.0,4.0,1.0,1.0,0.0,2.833213344056216,0.0,14.45856147754679,81.67006795638167,9.591663046625438,4.795831523312719
1731,0.0,4.0,1.0,2.0,1.0,2.4849066497880004,0.0,6.354132513569417,22.64950330581225,1.4142135623730951,2.23606797749979
1732,0.0,5.0,1.0,1.0,0.0,1.9459101490553132,0.0,3.0,0.0,0.0,0.0
1733,0.0,2.0,1.0,1.0,0.0,1.0986122886681098,1.0986122886681098,27.16035714050903,126.33289357883005,15.264337522473747,9.0
1734,0.0,2.0,2.0,1.0,0.0,5.6131281063880705,1.0986122886681098,39.2650608047409,82.76472678623425,10.535653752852738,5.830951894845301
1735,0.0,2.0,1.0,1.0,0.0,1.6094379124341003,0.0,13.549907748763458,60.024994793835674,8.774964387392123,5.385164807134504
1736,0.0,3.0,1.0,2.0,0.0,3.713572066704308,0.0,14.951922953252534,39.370039370059054,6.244997998398398,4.58257569495584
1737,0.0,2.0,1.0,1.0,0.0,5.181783550292085,0.0,30.308167216115198,51.62363799656123,6.928203230275509,4.898979485566356
1738,0.0,2.0,2.0,1.0,0.0,5.278114659230517,0.0,30.543329877405313,34.64101615137755,5.5677643628300215,3.4641016151377544
1739,0.0,4.0,1.0,1.0,0.0,3.4965075614664802,0.0,10.824740181639465,38.118237105091836,5.830951894845301,8.306623862918075
1740,0.0,2.0,1.0,2.0,0.0,2.5649493574615367,0.0,9.01249133147988,24.186773244895647,4.47213595499958,2.8284271247461903
1741,0.0,4.0,1.0,2.0,0.0,3.1780538303479458,0.0,8.681877677092668,26.645825188948457,2.23606797749979,2.0
1742,0.0,2.0,1.0,1.0,0.0,3.091042453358316,0.0,12.069175613934863,33.31666249791537,5.196152422706632,3.7416573867739413
1743,0.0,3.0,1.0,1.0,0.0,2.3978952727983707,0.0,12.90891165048394,55.767373974394744,7.483314773547883,4.898979485566356
1744,0.0,2.0,1.0,1.0,0.0,3.4339872044851463,0.0,14.389058343060535,39.74921382870358,4.58257569495584,3.872983346207417
1745,0.0,1.0,2.0,1.0,0.0,4.477336814478207,0.0,28.830799503308956,79.22752047110903,11.661903789690601,6.557438524302
1746,0.0,4.0,1.0,1.0,0.0,4.330733340286331,0.0,20.299630538509806,93.89888178247918,12.884098726725126,6.4031242374328485
1747,0.0,3.0,1.0,1.0,0.0,3.5263605246161616,1.0986122886681098,15.591023058157537,52.316345438113316,6.324555320336759,4.47213595499958
1748,0.0,3.0,1.0,1.0,0.0,5.384495062789089,0.0,32.25523213371747,65.3834841531101,5.916079783099616,3.3166247903554
1749,1.0,2.0,1.0,1.0,1.0,1.0986122886681098,0.0,8.448076704197234,37.04051835490427,3.7416573867739413,2.8284271247461903
1750,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.313714733311661,62.24949798994366,8.0,3.4641016151377544
1751,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,0.0,2.0,1.0,1.0,0.0,5.840641657373398,0.0,40.42270401643116,44.24929377967517,7.280109889280518,4.358898943540674
1753,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.011149065320865,60.852280154485584,7.681145747868608,5.477225575051661
1754,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.353501823054845,43.56604182158393,7.14142842854285,5.291502622129181
1755,0.0,2.0,1.0,1.0,0.0,2.833213344056216,0.0,14.93234743769378,57.271284253105414,8.660254037844387,4.795831523312719
1756,0.0,3.0,1.0,1.0,0.0,5.598421958998375,0.0,33.93935768396332,43.18564576337837,5.656854249492381,3.605551275463989
1757,0.0,3.0,1.0,1.0,0.0,4.859812404361672,0.6931471805599453,29.348935244740993,92.84395510748128,10.677078252031311,6.164414002968976
1758,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.186202793903103,115.23020437367974,12.727922061357855,6.244997998398398
1759,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.8,63.40346993658943,8.717797887081348,4.47213595499958
1760,0.0,2.0,1.0,1.0,0.0,0.0,0.0,15.747856997064712,73.64102117705865,9.38083151964686,2.6457513110645907
1761,0.0,3.0,1.0,2.0,0.0,0.0,0.0,8.461678320522472,41.7492514902962,6.855654600401044,3.4641016151377544
1762,0.0,3.0,1.0,1.0,0.0,3.6635616461296463,1.0986122886681098,27.3225181855553,121.01652779682617,14.7648230602334,5.196152422706632
1763,0.0,3.0,1.0,1.0,0.0,6.148468295917647,0.0,44.416213255972195,50.99019513592785,4.47213595499958,1.7320508075688772
1764,0.0,2.0,1.0,1.0,0.0,4.90527477843843,0.0,35.85282415654309,122.43365550370535,13.228756555322953,5.0
1765,0.0,3.0,1.0,1.0,0.0,5.14166355650266,0.0,30.38683925649392,77.4919350642375,8.888194417315589,4.58257569495584
1766,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.173128322973066,19.493588689617926,2.6457513110645907,2.449489742783178
1767,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.1606961258558215,14.66287829861518,2.6457513110645907,1.7320508075688772
1768,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,0.0,2.0,1.0,1.0,0.0,5.910796644040527,0.0,44.4632994727112,83.74365647617735,10.954451150103322,6.164414002968976
1770,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.08743701828176,104.7377677822093,12.12435565298214,6.48074069840786
1771,0.0,2.0,1.0,1.0,0.0,4.532599493153256,0.0,26.402556694380944,78.88599368709251,8.246211251235321,5.656854249492381
1772,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.743416490252569,21.447610589527216,6.324555320336759,3.4641016151377544
1773,0.0,4.0,1.0,1.0,0.0,0.0,2.0794415416798357,15.831929762350514,99.69954864491613,9.273618495495704,6.082762530298219
1774,0.0,2.0,1.0,1.0,1.0,2.3978952727983707,0.0,16.98911416172132,72.95889253545451,9.539392014169456,4.358898943540674
1775,0.0,3.0,1.0,1.0,0.0,0.0,0.0,9.715966241192895,48.425200051213004,3.872983346207417,3.0
1776,1.0,2.0,1.0,2.0,1.0,0.0,0.0,10.667942632016729,49.949974974968704,5.830951894845301,3.3166247903554
1777,0.0,3.0,1.0,2.0,1.0,2.9444389791664403,0.0,12.016655108639842,42.1070065428546,6.082762530298219,5.0990195135927845
1778,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.902173570694959,34.249087579087416,4.242640687119285,1.0
1780,0.0,4.0,1.0,1.0,0.0,0.0,0.0,12.62933094031509,79.30952023559341,9.486832980505138,4.123105625617661
1781,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,0.0,2.0,1.0,1.0,0.0,0.0,1.0986122886681098,26.673863612157877,124.8198702130394,15.198684153570664,8.660254037844387
1784,0.0,2.0,2.0,1.0,0.0,5.545177444479562,1.0986122886681098,37.99414428566592,80.43631020876082,10.44030650891055,5.291502622129181
1785,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.182364302548171,56.77147170894903,8.660254037844387,4.795831523312719
1786,0.0,3.0,1.0,2.0,0.0,3.1354942159291497,0.0,11.67390251800999,34.20526275297414,6.082762530298219,3.872983346207417
1787,0.0,2.0,1.0,1.0,0.0,5.075173815233827,0.0,28.642538295339676,47.80167361086848,6.782329983125268,4.242640687119285
1788,0.0,2.0,2.0,1.0,0.0,5.181783550292085,0.0,28.89126165469414,28.635642126552707,5.385164807134504,2.449489742783178
1789,0.0,4.0,1.0,1.0,0.0,2.70805020110221,0.0,7.913595895672207,32.7566787083184,5.656854249492381,7.937253933193772
1790,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.1678068122914316,14.317821063276353,4.242640687119285,1.4142135623730951
1791,0.0,4.0,1.0,2.0,0.0,1.791759469228055,0.0,3.5355339059327378,0.0,0.0,0.0
1792,0.0,2.0,1.0,1.0,0.0,1.3862943611198906,0.0,6.890210446713511,27.018512172212592,5.0,2.8284271247461903
1793,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.552724766618335,52.24940191045253,7.3484692283495345,4.242640687119285
1794,0.0,2.0,1.0,1.0,0.0,2.5649493574615367,0.0,10.433359957367522,34.64101615137755,4.358898943540674,3.0
1795,0.0,1.0,2.0,1.0,0.0,4.248495242049359,0.0,26.668427025229665,76.79192665899195,11.575836902790225,6.082762530298219
1796,0.0,4.0,1.0,1.0,0.0,4.060443010546419,0.0,18.908331496988303,91.85314365877741,12.806248474865697,5.916079783099616
1797,0.0,3.0,1.0,1.0,0.0,2.772588722239781,1.0986122886681098,12.48198702130394,48.54894437575342,6.164414002968976,3.7416573867739413
1798,0.0,3.0,1.0,1.0,0.0,5.298317366548036,0.0,30.872641610331954,62.4099351065197,5.744562646538029,2.23606797749979
1799,0.0,2.0,1.0,1.0,1.0,0.0,0.0,6.721606950722424,31.496031496047245,3.4641016151377544,1.4142135623730951
1800,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.622775047691274,63.75735251718032,7.681145747868608,3.7416573867739413
1801,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,0.0,2.0,1.0,1.0,0.0,5.84354441703136,0.0,40.58103005099797,46.34652090502587,6.928203230275509,4.58257569495584
1803,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.733804668177191,62.39390995922599,7.3484692283495345,5.656854249492381
1804,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.833743581975716,45.69463863518345,6.782329983125268,5.477225575051661
