,complains,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn
1587,0.0,0.0,1875.0,37.0,147.0,6.0,2.0,1.0,1.0,747.54,0.0
1588,0.0,0.0,1903.0,20.0,165.0,8.0,2.0,2.0,1.0,829.035,0.0
1589,0.0,0.0,663.0,23.0,2.0,51.0,4.0,1.0,1.0,22.15,0.0
1590,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1591,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
1593,0.0,0.0,2320.0,45.0,0.0,6.0,3.0,1.0,1.0,94.6,0.0
1594,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
1595,0.0,0.0,5488.0,125.0,57.0,25.0,1.0,2.0,1.0,622.215,0.0
1596,0.0,0.0,8028.0,155.0,45.0,23.0,4.0,1.0,1.0,317.075,0.0
1597,0.0,0.0,1948.0,29.0,3.0,2.0,3.0,1.0,1.0,91.08,0.0
1598,0.0,0.0,3485.0,24.0,187.0,21.0,3.0,1.0,1.0,888.36,0.0
1599,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
1600,0.0,0.0,4180.0,71.0,30.0,19.0,3.0,1.0,1.0,290.04,0.0
1601,0.0,0.0,128.0,5.0,32.0,6.0,3.0,1.0,2.0,133.32,0.0
1602,0.0,0.0,2263.0,60.0,384.0,26.0,3.0,1.0,1.0,1628.92,0.0
1603,0.0,0.0,4008.0,66.0,26.0,37.0,1.0,1.0,1.0,367.07,0.0
1604,0.0,0.0,2203.0,58.0,27.0,35.0,2.0,1.0,1.0,223.245,0.0
1605,0.0,1.0,3585.0,82.0,57.0,30.0,3.0,1.0,1.0,374.68,0.0
1606,0.0,0.0,2170.0,39.0,310.0,20.0,3.0,1.0,1.0,1328.36,0.0
1607,0.0,2.0,8925.0,121.0,169.0,45.0,3.0,1.0,1.0,1037.84,0.0
1608,0.0,0.0,13583.0,169.0,25.0,46.0,3.0,1.0,1.0,650.08,0.0
1609,0.0,1.0,4325.0,83.0,27.0,27.0,3.0,1.0,1.0,284.32,0.0
1610,0.0,0.0,5728.0,95.0,32.0,14.0,3.0,1.0,1.0,360.92,0.0
1611,0.0,0.0,2048.0,54.0,33.0,19.0,3.0,1.0,2.0,216.08,0.0
1612,0.0,3.0,14950.0,225.0,79.0,34.0,3.0,1.0,1.0,923.0,0.0
1613,0.0,1.0,2905.0,27.0,508.0,10.0,3.0,1.0,1.0,2149.28,0.0
1614,0.0,0.0,15295.0,182.0,175.0,32.0,2.0,1.0,1.0,1483.965,0.0
1615,0.0,1.0,6310.0,86.0,211.0,28.0,3.0,1.0,1.0,1099.84,0.0
1616,0.0,0.0,685.0,14.0,25.0,13.0,2.0,1.0,2.0,143.955,0.0
1617,0.0,0.0,520.0,14.0,38.0,10.0,3.0,1.0,2.0,173.36,0.0
1618,0.0,0.0,0.0,0.0,25.0,0.0,2.0,1.0,2.0,112.5,1.0
1619,0.0,0.0,7318.0,127.0,409.0,45.0,3.0,1.0,1.0,1933.8,0.0
1620,0.0,1.0,11275.0,154.0,36.0,49.0,4.0,1.0,1.0,375.725,0.0
1621,0.0,1.0,6528.0,75.0,133.0,39.0,2.0,1.0,1.0,895.635,0.0
1622,0.0,0.0,765.0,47.0,41.0,19.0,3.0,1.0,2.0,196.48,1.0
1623,0.0,8.0,10245.0,93.0,26.0,44.0,5.0,2.0,1.0,194.07,0.0
1624,1.0,1.0,5628.0,98.0,51.0,26.0,2.0,1.0,1.0,487.17,1.0
1625,0.0,0.0,2650.0,22.0,25.0,16.0,3.0,1.0,1.0,206.88,0.0
1626,1.0,0.0,2800.0,41.0,34.0,18.0,3.0,1.0,2.0,249.64,1.0
1627,0.0,0.0,2078.0,44.0,59.0,33.0,3.0,1.0,2.0,320.88,1.0
1628,0.0,0.0,0.0,0.0,25.0,0.0,3.0,1.0,2.0,100.0,1.0
1629,0.0,0.0,1478.0,25.0,25.0,8.0,4.0,1.0,1.0,100.075,0.0
1630,0.0,1.0,6595.0,97.0,39.0,24.0,5.0,1.0,1.0,158.88,0.0
1631,0.0,0.0,438.0,7.0,34.0,6.0,4.0,1.0,2.0,96.125,1.0
1632,0.0,1.0,148.0,4.0,29.0,4.0,5.0,1.0,1.0,45.78,0.0
1633,0.0,3.0,15885.0,238.0,25.0,82.0,2.0,1.0,1.0,838.035,0.0
1634,0.0,3.0,6775.0,116.0,296.0,35.0,2.0,2.0,1.0,1642.095,0.0
1635,0.0,0.0,3528.0,82.0,27.0,30.0,3.0,1.0,1.0,252.4,0.0
1636,0.0,0.0,1475.0,44.0,63.0,22.0,3.0,1.0,2.0,312.76,0.0
1637,0.0,0.0,2590.0,53.0,200.0,25.0,2.0,1.0,1.0,1018.935,0.0
1638,0.0,1.0,1125.0,36.0,218.0,13.0,2.0,2.0,1.0,1033.245,0.0
1639,0.0,0.0,1378.0,39.0,55.0,70.0,4.0,1.0,1.0,172.925,0.0
1640,0.0,0.0,510.0,25.0,35.0,9.0,3.0,1.0,2.0,161.4,0.0
1641,0.0,0.0,635.0,10.0,46.0,5.0,4.0,1.0,2.0,131.125,0.0
1642,0.0,0.0,1035.0,32.0,44.0,15.0,2.0,1.0,1.0,246.015,0.0
1643,0.0,0.0,3035.0,61.0,33.0,25.0,3.0,1.0,1.0,255.84,0.0
1644,0.0,0.0,1505.0,26.0,53.0,16.0,2.0,1.0,1.0,307.395,0.0
1645,0.0,1.0,6203.0,141.0,110.0,44.0,2.0,2.0,1.0,780.48,0.0
1646,0.0,0.0,8743.0,171.0,98.0,42.0,5.0,1.0,1.0,280.71,0.0
1647,0.0,3.0,2663.0,45.0,56.0,21.0,3.0,1.0,1.0,332.32,0.0
1648,0.0,1.0,4200.0,40.0,240.0,12.0,3.0,1.0,1.0,1129.6,0.0
1649,1.0,1.0,1298.0,19.0,25.0,9.0,3.0,1.0,1.0,152.68,1.0
1650,0.0,0.0,3950.0,59.0,0.0,11.0,2.0,1.0,1.0,180.405,0.0
1651,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1652,0.0,0.0,2033.0,48.0,320.0,18.0,2.0,1.0,1.0,1533.645,0.0
1653,0.0,0.0,3778.0,54.0,0.0,29.0,1.0,1.0,1.0,210.76,0.0
1654,0.0,0.0,1973.0,46.0,0.0,27.0,1.0,1.0,1.0,111.045,0.0
1655,0.0,0.0,3355.0,70.0,0.0,22.0,2.0,1.0,1.0,154.125,0.0
1656,0.0,0.0,1940.0,27.0,246.0,12.0,3.0,1.0,1.0,1062.68,0.0
1657,0.0,0.0,8695.0,109.0,105.0,37.0,3.0,1.0,1.0,772.16,0.0
1658,0.0,0.0,13353.0,157.0,0.0,38.0,3.0,1.0,1.0,540.4,0.0
1659,0.0,0.0,4095.0,71.0,0.0,19.0,3.0,1.0,1.0,166.64,0.0
1660,0.0,0.0,5498.0,83.0,0.0,6.0,2.0,1.0,1.0,251.145,0.0
1661,0.0,0.0,1818.0,42.0,0.0,11.0,3.0,1.0,2.0,74.4,0.0
1662,0.0,1.0,14720.0,213.0,15.0,26.0,2.0,1.0,1.0,739.485,0.0
1663,0.0,0.0,2675.0,15.0,444.0,2.0,3.0,1.0,1.0,1883.6,0.0
1664,0.0,0.0,15065.0,170.0,111.0,24.0,2.0,1.0,1.0,1185.075,0.0
1665,0.0,0.0,6080.0,74.0,147.0,20.0,3.0,1.0,1.0,834.16,0.0
1666,0.0,0.0,455.0,2.0,0.0,5.0,2.0,1.0,2.0,20.565,0.0
1667,0.0,0.0,290.0,2.0,0.0,2.0,2.0,1.0,2.0,13.14,0.0
1668,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1669,0.0,0.0,7088.0,115.0,345.0,37.0,2.0,1.0,1.0,1876.635,0.0
1670,0.0,0.0,11045.0,142.0,0.0,41.0,3.0,1.0,1.0,447.48,0.0
1671,0.0,0.0,6298.0,63.0,69.0,31.0,2.0,1.0,1.0,596.745,0.0
1672,0.0,0.0,535.0,35.0,0.0,11.0,2.0,1.0,2.0,25.65,1.0
1673,0.0,6.0,10015.0,81.0,0.0,36.0,4.0,1.0,1.0,252.4,0.0
1674,0.0,0.0,5398.0,86.0,0.0,18.0,2.0,1.0,1.0,246.78,1.0
1675,0.0,0.0,2420.0,10.0,0.0,8.0,3.0,1.0,1.0,97.2,0.0
1676,1.0,0.0,2570.0,29.0,0.0,10.0,2.0,1.0,2.0,116.955,1.0
1677,0.0,0.0,1848.0,32.0,0.0,25.0,3.0,1.0,2.0,75.2,1.0
1678,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1679,0.0,0.0,1248.0,13.0,0.0,3.0,3.0,1.0,1.0,50.44,0.0
1680,0.0,0.0,6365.0,85.0,0.0,16.0,4.0,1.0,1.0,161.25,0.0
1681,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
1682,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
1683,0.0,1.0,15655.0,226.0,0.0,74.0,2.0,1.0,1.0,714.645,0.0
1684,0.0,1.0,6545.0,104.0,232.0,27.0,2.0,2.0,1.0,1343.205,0.0
1685,0.0,0.0,3298.0,70.0,0.0,22.0,2.0,1.0,1.0,151.56,0.0
1686,0.0,0.0,1245.0,32.0,0.0,14.0,3.0,1.0,2.0,51.08,0.0
1687,0.0,0.0,2360.0,41.0,136.0,17.0,2.0,1.0,1.0,720.045,0.0
1688,0.0,0.0,895.0,24.0,154.0,5.0,2.0,2.0,1.0,734.355,0.0
1689,0.0,0.0,1148.0,27.0,0.0,62.0,4.0,1.0,1.0,29.375,0.0
1690,0.0,0.0,280.0,13.0,0.0,1.0,2.0,1.0,2.0,13.185,0.0
1691,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0
1692,0.0,0.0,805.0,20.0,0.0,7.0,1.0,1.0,1.0,45.375,0.0
1693,0.0,0.0,2805.0,49.0,0.0,17.0,3.0,1.0,1.0,114.16,0.0
1694,0.0,0.0,1275.0,14.0,0.0,8.0,2.0,1.0,1.0,58.005,0.0
1695,0.0,0.0,5973.0,129.0,46.0,36.0,1.0,2.0,1.0,588.61,0.0
1696,0.0,0.0,8513.0,159.0,34.0,34.0,4.0,1.0,1.0,301.8,0.0
1697,0.0,1.0,2433.0,33.0,0.0,13.0,3.0,1.0,1.0,98.64,0.0
1698,0.0,0.0,3970.0,28.0,176.0,4.0,2.0,1.0,1.0,971.91,0.0
1699,1.0,0.0,1068.0,7.0,0.0,1.0,2.0,1.0,1.0,48.375,1.0
1700,0.0,0.0,4255.0,66.0,7.0,18.0,2.0,1.0,1.0,225.945,0.0
1701,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,2.0,40.5,0.0
1702,0.0,0.0,2338.0,55.0,361.0,25.0,2.0,1.0,1.0,1732.185,0.0
1703,0.0,0.0,4083.0,61.0,3.0,36.0,1.0,1.0,1.0,244.42,0.0
1704,0.0,0.0,2278.0,53.0,4.0,34.0,1.0,1.0,1.0,150.205,0.0
1705,0.0,0.0,3660.0,77.0,34.0,29.0,2.0,1.0,1.0,321.165,0.0
1706,0.0,0.0,2245.0,34.0,287.0,19.0,3.0,1.0,1.0,1239.16,0.0
1707,0.0,1.0,9000.0,116.0,146.0,44.0,3.0,1.0,1.0,948.64,0.0
1708,0.0,0.0,13658.0,164.0,2.0,45.0,3.0,1.0,1.0,560.88,0.0
1709,0.0,0.0,4400.0,78.0,4.0,26.0,3.0,1.0,1.0,195.12,0.0
1710,0.0,0.0,5803.0,90.0,9.0,13.0,2.0,1.0,1.0,305.685,0.0
1711,1.0,0.0,2123.0,49.0,10.0,18.0,3.0,1.0,2.0,126.88,0.0
1712,0.0,2.0,15025.0,220.0,56.0,33.0,3.0,1.0,1.0,833.8,0.0
1713,0.0,0.0,2980.0,22.0,485.0,9.0,3.0,1.0,1.0,2060.08,0.0
1714,0.0,0.0,15370.0,177.0,152.0,31.0,2.0,1.0,1.0,1383.615,0.0
1715,0.0,0.0,6385.0,81.0,188.0,27.0,3.0,1.0,1.0,1010.64,0.0
1716,0.0,0.0,760.0,9.0,2.0,12.0,2.0,1.0,2.0,43.605,0.0
1717,0.0,0.0,595.0,9.0,15.0,9.0,2.0,1.0,2.0,94.68,0.0
1718,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,9.0,1.0
1719,0.0,0.0,7393.0,122.0,386.0,44.0,2.0,1.0,1.0,2075.175,0.0
1720,0.0,0.0,11350.0,149.0,13.0,48.0,3.0,1.0,1.0,511.96,0.0
1721,0.0,0.0,6603.0,70.0,110.0,38.0,2.0,1.0,1.0,795.285,0.0
1722,0.0,0.0,840.0,42.0,18.0,18.0,2.0,1.0,2.0,120.69,1.0
1723,0.0,7.0,10320.0,88.0,3.0,43.0,4.0,1.0,1.0,267.7,0.0
1724,0.0,0.0,5703.0,93.0,28.0,25.0,2.0,1.0,1.0,386.82,1.0
1725,0.0,0.0,2725.0,17.0,2.0,15.0,3.0,1.0,1.0,117.68,0.0
1726,0.0,0.0,2875.0,36.0,11.0,17.0,2.0,1.0,2.0,180.495,1.0
1727,1.0,0.0,2153.0,39.0,36.0,32.0,3.0,1.0,2.0,231.68,1.0
1728,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,1.0
1729,0.0,0.0,1553.0,20.0,2.0,7.0,3.0,1.0,1.0,70.92,0.0
1730,0.0,0.0,6670.0,92.0,16.0,23.0,4.0,1.0,1.0,209.05,0.0
1731,0.0,0.0,513.0,2.0,11.0,5.0,4.0,1.0,2.0,40.375,1.0
1732,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,9.0,0.0
1733,0.0,2.0,15960.0,233.0,2.0,81.0,2.0,1.0,1.0,737.685,0.0
1734,0.0,2.0,6850.0,111.0,273.0,34.0,2.0,2.0,1.0,1541.745,0.0
1735,0.0,0.0,3603.0,77.0,4.0,29.0,2.0,1.0,1.0,183.6,0.0
1736,0.0,0.0,1550.0,39.0,40.0,21.0,3.0,1.0,2.0,223.56,0.0
1737,0.0,0.0,2665.0,48.0,177.0,24.0,2.0,1.0,1.0,918.585,0.0
1738,0.0,0.0,1200.0,31.0,195.0,12.0,2.0,2.0,1.0,932.895,0.0
1739,0.0,0.0,1453.0,34.0,32.0,69.0,4.0,1.0,1.0,117.175,0.0
1740,0.0,0.0,585.0,20.0,12.0,8.0,2.0,1.0,2.0,81.225,0.0
1741,0.0,0.0,710.0,5.0,23.0,4.0,4.0,1.0,2.0,75.375,0.0
1742,0.0,0.0,1110.0,27.0,21.0,14.0,2.0,1.0,1.0,145.665,0.0
1743,0.0,0.0,3110.0,56.0,10.0,24.0,3.0,1.0,1.0,166.64,0.0
1744,0.0,0.0,1580.0,21.0,30.0,15.0,2.0,1.0,1.0,207.045,0.0
1745,0.0,0.0,6277.0,136.0,87.0,43.0,1.0,2.0,1.0,831.215,0.0
1746,0.0,0.0,8817.0,166.0,75.0,41.0,4.0,1.0,1.0,412.075,0.0
1747,0.0,2.0,2737.0,40.0,33.0,20.0,3.0,1.0,1.0,243.08,0.0
1748,0.0,0.0,4275.0,35.0,217.0,11.0,3.0,1.0,1.0,1040.4,0.0
1749,1.0,0.0,1372.0,14.0,2.0,8.0,2.0,1.0,1.0,71.37,1.0
1750,0.0,0.0,3875.0,64.0,0.0,12.0,2.0,1.0,1.0,177.255,0.0
1751,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1752,0.0,0.0,1958.0,53.0,343.0,19.0,2.0,1.0,1.0,1633.995,0.0
1753,0.0,0.0,3703.0,59.0,0.0,30.0,2.0,1.0,1.0,169.29,0.0
1754,0.0,0.0,1898.0,51.0,0.0,28.0,1.0,1.0,1.0,107.195,0.0
1755,0.0,0.0,3280.0,75.0,16.0,23.0,2.0,1.0,1.0,222.975,0.0
1756,0.0,0.0,1865.0,32.0,269.0,13.0,3.0,1.0,1.0,1151.88,0.0
1757,0.0,1.0,8620.0,114.0,128.0,38.0,3.0,1.0,1.0,861.36,0.0
1758,0.0,0.0,13278.0,162.0,0.0,39.0,3.0,1.0,1.0,537.6,0.0
1759,0.0,0.0,4020.0,76.0,0.0,20.0,3.0,1.0,1.0,163.84,0.0
1760,0.0,0.0,5423.0,88.0,0.0,7.0,2.0,1.0,1.0,247.995,0.0
1761,0.0,0.0,1743.0,47.0,0.0,12.0,3.0,1.0,2.0,71.6,0.0
1762,0.0,2.0,14645.0,218.0,38.0,27.0,3.0,1.0,1.0,746.52,0.0
1763,0.0,0.0,2600.0,20.0,467.0,3.0,3.0,1.0,1.0,1972.8,0.0
1764,0.0,0.0,14990.0,175.0,134.0,25.0,2.0,1.0,1.0,1285.425,0.0
1765,0.0,0.0,6005.0,79.0,170.0,21.0,3.0,1.0,1.0,923.36,0.0
1766,0.0,0.0,380.0,7.0,0.0,6.0,2.0,1.0,2.0,17.415,0.0
1767,0.0,0.0,215.0,7.0,0.0,3.0,2.0,1.0,2.0,9.99,0.0
1768,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1769,0.0,0.0,7013.0,120.0,368.0,38.0,2.0,1.0,1.0,1976.985,0.0
1770,0.0,0.0,10970.0,147.0,0.0,42.0,3.0,1.0,1.0,444.68,0.0
1771,0.0,0.0,6223.0,68.0,92.0,32.0,2.0,1.0,1.0,697.095,0.0
1772,1.0,0.0,460.0,40.0,0.0,12.0,2.0,1.0,2.0,22.5,1.0
1773,0.0,7.0,9940.0,86.0,0.0,37.0,4.0,1.0,1.0,250.65,0.0
1774,0.0,0.0,5323.0,91.0,10.0,19.0,2.0,1.0,1.0,288.63,1.0
1775,0.0,0.0,2345.0,15.0,0.0,9.0,3.0,1.0,1.0,94.4,0.0
1776,1.0,0.0,2495.0,34.0,0.0,11.0,2.0,1.0,2.0,113.805,1.0
1777,0.0,0.0,1773.0,37.0,18.0,26.0,3.0,1.0,2.0,144.4,1.0
1778,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
1779,0.0,0.0,1173.0,18.0,0.0,1.0,3.0,1.0,1.0,47.64,0.0
1780,0.0,0.0,6290.0,90.0,0.0,17.0,4.0,1.0,1.0,159.5,0.0
1781,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
1782,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
1783,0.0,2.0,15580.0,231.0,0.0,75.0,2.0,1.0,1.0,711.495,0.0
1784,0.0,2.0,6470.0,109.0,255.0,28.0,2.0,2.0,1.0,1443.555,0.0
1785,0.0,0.0,3223.0,75.0,0.0,23.0,2.0,1.0,1.0,148.41,0.0
1786,0.0,0.0,1170.0,37.0,22.0,15.0,3.0,1.0,2.0,136.28,0.0
1787,0.0,0.0,2285.0,46.0,159.0,18.0,2.0,1.0,1.0,820.395,0.0
1788,0.0,0.0,820.0,29.0,177.0,6.0,2.0,2.0,1.0,834.705,0.0
1789,0.0,0.0,1073.0,32.0,14.0,63.0,4.0,1.0,1.0,62.625,0.0
1790,0.0,0.0,205.0,18.0,0.0,2.0,2.0,1.0,2.0,10.035,0.0
1791,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,12.5,0.0
1792,0.0,0.0,730.0,25.0,3.0,8.0,2.0,1.0,1.0,47.475,0.0
1793,0.0,0.0,2730.0,54.0,0.0,18.0,3.0,1.0,1.0,111.36,0.0
1794,0.0,0.0,1200.0,19.0,12.0,9.0,2.0,1.0,1.0,108.855,0.0
1795,0.0,0.0,5897.0,134.0,69.0,37.0,1.0,2.0,1.0,711.205,0.0
1796,0.0,0.0,8437.0,164.0,57.0,35.0,4.0,1.0,1.0,357.525,0.0
1797,0.0,2.0,2357.0,38.0,15.0,14.0,3.0,1.0,1.0,155.8,0.0
1798,0.0,0.0,3895.0,33.0,199.0,5.0,3.0,1.0,1.0,953.12,0.0
1799,0.0,0.0,992.0,12.0,0.0,2.0,2.0,1.0,1.0,45.18,1.0
1800,0.0,0.0,4065.0,59.0,0.0,14.0,2.0,1.0,1.0,185.58,0.0
1801,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1802,0.0,0.0,2148.0,48.0,344.0,21.0,2.0,1.0,1.0,1646.82,0.0
1803,0.0,0.0,3893.0,54.0,0.0,32.0,1.0,1.0,1.0,217.085,0.0
1804,0.0,0.0,2088.0,46.0,0.0,30.0,1.0,1.0,1.0,117.37,0.0
1805,0.0,0.0,3470.0,70.0,17.0,25.0,2.0,1.0,1.0,235.8,0.0
1806,0.0,0.0,2055.0,27.0,270.0,15.0,3.0,1.0,1.0,1163.28,0.0
1807,0.0,0.0,8810.0,109.0,129.0,40.0,3.0,1.0,1.0,872.76,0.0
1808,0.0,0.0,13468.0,157.0,0.0,41.0,3.0,1.0,1.0,545.0,0.0
1809,0.0,0.0,4210.0,71.0,0.0,22.0,3.0,1.0,1.0,171.24,0.0
1810,0.0,0.0,5613.0,83.0,0.0,9.0,2.0,1.0,1.0,256.32,0.0
1811,0.0,0.0,1933.0,42.0,0.0,14.0,3.0,1.0,2.0,79.0,0.0
1812,0.0,1.0,14835.0,213.0,39.0,29.0,2.0,1.0,1.0,852.66,0.0
1813,0.0,0.0,2790.0,15.0,468.0,5.0,3.0,1.0,1.0,1984.2,0.0
1814,0.0,0.0,15180.0,170.0,135.0,27.0,2.0,1.0,1.0,1298.25,0.0
1815,0.0,0.0,6195.0,74.0,171.0,23.0,3.0,1.0,1.0,934.76,0.0
1816,0.0,0.0,570.0,2.0,0.0,8.0,2.0,1.0,2.0,25.74,0.0
1817,0.0,0.0,405.0,2.0,0.0,5.0,2.0,1.0,2.0,18.315,0.0
1818,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1819,0.0,0.0,7203.0,115.0,369.0,40.0,2.0,1.0,1.0,1989.81,0.0
1820,0.0,0.0,11160.0,142.0,0.0,44.0,3.0,1.0,1.0,452.08,0.0
1821,0.0,0.0,6413.0,63.0,93.0,34.0,2.0,1.0,1.0,709.92,0.0
1822,0.0,0.0,650.0,35.0,1.0,14.0,2.0,1.0,2.0,35.325,1.0
1823,0.0,6.0,10130.0,81.0,0.0,39.0,4.0,1.0,1.0,255.275,0.0
1824,0.0,0.0,5513.0,86.0,11.0,21.0,2.0,1.0,1.0,301.455,1.0
1825,0.0,0.0,2535.0,10.0,0.0,11.0,3.0,1.0,1.0,101.8,0.0
1826,0.0,0.0,2685.0,29.0,0.0,13.0,2.0,1.0,2.0,122.13,1.0
1827,0.0,0.0,1963.0,32.0,19.0,28.0,3.0,1.0,2.0,155.8,1.0
1828,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1829,0.0,0.0,1363.0,13.0,0.0,3.0,3.0,1.0,1.0,55.04,0.0
1830,0.0,0.0,6480.0,85.0,0.0,19.0,4.0,1.0,1.0,164.125,0.0
1831,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
1832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
1833,0.0,1.0,15770.0,226.0,0.0,77.0,2.0,1.0,1.0,719.82,0.0
1834,0.0,1.0,6660.0,104.0,256.0,30.0,2.0,2.0,1.0,1456.38,0.0
1835,0.0,0.0,3413.0,70.0,0.0,25.0,2.0,1.0,1.0,156.735,0.0
1836,0.0,0.0,1360.0,32.0,23.0,17.0,3.0,1.0,2.0,147.68,0.0
1837,0.0,0.0,2475.0,41.0,160.0,20.0,2.0,1.0,1.0,833.22,0.0
1838,0.0,0.0,1010.0,24.0,178.0,8.0,2.0,2.0,1.0,847.53,0.0
1839,0.0,0.0,1263.0,27.0,15.0,65.0,4.0,1.0,1.0,69.75,0.0
1840,0.0,0.0,395.0,13.0,0.0,4.0,2.0,1.0,2.0,18.36,0.0
1841,0.0,0.0,520.0,4.0,6.0,2.0,4.0,1.0,2.0,28.1,0.0
1842,0.0,0.0,920.0,20.0,4.0,10.0,1.0,1.0,1.0,73.7,0.0
1843,0.0,0.0,2920.0,49.0,0.0,20.0,3.0,1.0,1.0,118.76,0.0
1844,0.0,0.0,1390.0,14.0,13.0,11.0,2.0,1.0,1.0,121.68,0.0
1845,0.0,0.0,6087.0,129.0,70.0,39.0,1.0,2.0,1.0,726.88,0.0
1846,0.0,0.0,8627.0,159.0,58.0,37.0,4.0,1.0,1.0,364.65,0.0
1847,0.0,1.0,2547.0,33.0,16.0,16.0,3.0,1.0,1.0,167.2,0.0
1848,0.0,0.0,4085.0,28.0,200.0,7.0,2.0,1.0,1.0,1085.085,0.0
1849,0.0,0.0,1182.0,7.0,0.0,4.0,2.0,1.0,1.0,53.505,1.0
1850,0.0,0.0,4065.0,71.0,6.0,16.0,3.0,1.0,1.0,189.44,0.0
1851,0.0,0.0,13.0,5.0,8.0,3.0,3.0,1.0,2.0,32.72,0.0
1852,0.0,0.0,2148.0,60.0,360.0,23.0,3.0,1.0,1.0,1528.32,0.0
1853,0.0,0.0,3893.0,66.0,2.0,34.0,1.0,1.0,1.0,228.745,0.0
1854,0.0,0.0,2088.0,58.0,3.0,32.0,2.0,1.0,1.0,110.07,0.0
1855,0.0,1.0,3470.0,82.0,33.0,27.0,3.0,1.0,1.0,274.08,0.0
1856,0.0,0.0,2055.0,39.0,286.0,17.0,3.0,1.0,1.0,1227.76,0.0
1857,0.0,2.0,8810.0,121.0,145.0,42.0,3.0,1.0,1.0,937.24,0.0
1858,0.0,0.0,13468.0,169.0,1.0,43.0,3.0,1.0,1.0,549.48,0.0
1859,0.0,1.0,4210.0,83.0,3.0,24.0,3.0,1.0,1.0,183.72,0.0
1860,0.0,0.0,5613.0,95.0,8.0,11.0,3.0,1.0,1.0,260.32,0.0
1861,0.0,0.0,1933.0,54.0,9.0,16.0,3.0,1.0,2.0,115.48,0.0
1862,0.0,3.0,14835.0,225.0,55.0,31.0,3.0,1.0,1.0,822.4,0.0
1863,0.0,1.0,2790.0,27.0,484.0,7.0,3.0,1.0,1.0,2048.68,0.0
1864,0.0,0.0,15180.0,182.0,151.0,29.0,2.0,1.0,1.0,1370.79,0.0
1865,0.0,1.0,6195.0,86.0,187.0,25.0,3.0,1.0,1.0,999.24,0.0
1866,0.0,0.0,570.0,14.0,1.0,10.0,2.0,1.0,2.0,30.78,0.0
1867,0.0,0.0,405.0,14.0,14.0,7.0,3.0,1.0,2.0,72.76,0.0
1868,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.5,1.0
1869,0.0,0.0,7203.0,127.0,385.0,42.0,3.0,1.0,1.0,1833.2,0.0
1870,0.0,1.0,11160.0,154.0,12.0,46.0,4.0,1.0,1.0,312.85,0.0
1871,0.0,1.0,6413.0,75.0,109.0,36.0,2.0,1.0,1.0,782.46,0.0
1872,0.0,0.0,650.0,47.0,17.0,16.0,3.0,1.0,2.0,95.88,1.0
1873,0.0,8.0,10130.0,93.0,2.0,41.0,5.0,1.0,1.0,156.345,0.0
1874,0.0,1.0,5513.0,98.0,27.0,23.0,2.0,1.0,1.0,373.995,1.0
1875,0.0,0.0,2535.0,22.0,1.0,13.0,3.0,1.0,1.0,106.28,0.0
1876,1.0,0.0,2685.0,41.0,10.0,15.0,3.0,1.0,2.0,149.04,1.0
